Trust,Week beginning,Hospital,ICU Available,ICU Occupied,Non ICU Available,Non ICU Occupied,ED Attendances
SHSCT,2018-04-20,Craigavon Area Hospital,42,45,2961,2610,1700
SHSCT,2018-04-20,Craigavon Psychiatric Unit,0,0,658,659,0
SHSCT,2018-04-20,Daisy Hill Hospital,0,0,1351,1062,0
SHSCT,2018-04-20,Lurgan Hospital,0,0,371,339,0
SHSCT,2018-04-20,South Tyrone Hospital,0,0,252,218,809
SHSCT,2018-04-20,St Luke's Hospital,0,0,168,102,0
SHSCT,2018-04-27,Craigavon Area Hospital,42,47,2961,2651,1775
SHSCT,2018-04-27,Craigavon Psychiatric Unit,0,0,658,657,0
SHSCT,2018-04-27,Daisy Hill Hospital,0,0,1351,1099,0
SHSCT,2018-04-27,Lurgan Hospital,0,0,371,311,0
SHSCT,2018-04-27,South Tyrone Hospital,0,0,252,230,834
SHSCT,2018-04-27,St Luke's Hospital,0,0,168,93,0
SHSCT,2018-05-04,Craigavon Area Hospital,42,48,2961,2642,1831
SHSCT,2018-05-04,Craigavon Psychiatric Unit,0,0,658,646,0
SHSCT,2018-05-04,Daisy Hill Hospital,0,0,1351,1141,0
SHSCT,2018-05-04,Lurgan Hospital,0,0,371,326,0
SHSCT,2018-05-04,South Tyrone Hospital,0,0,252,237,847
SHSCT,2018-05-04,St Luke's Hospital,0,0,168,97,0
SHSCT,2018-05-11,Craigavon Area Hospital,42,42,2961,2762,1803
SHSCT,2018-05-11,Craigavon Psychiatric Unit,0,0,658,639,0
SHSCT,2018-05-11,Daisy Hill Hospital,0,0,1351,1140,0
SHSCT,2018-05-11,Independent Hospital,0,0,0,4,0
SHSCT,2018-05-11,Lurgan Hospital,0,0,371,339,0
SHSCT,2018-05-11,South Tyrone Hospital,0,0,252,243,855
SHSCT,2018-05-11,St Luke's Hospital,0,0,168,106,0
SHSCT,2018-05-18,Craigavon Area Hospital,42,52,2961,2717,1752
SHSCT,2018-05-18,Craigavon Psychiatric Unit,0,0,658,588,0
SHSCT,2018-05-18,Daisy Hill Hospital,0,0,1351,1187,0
SHSCT,2018-05-18,Lurgan Hospital,0,0,371,337,0
SHSCT,2018-05-18,South Tyrone Hospital,0,0,252,235,817
SHSCT,2018-05-18,St Luke's Hospital,0,0,168,119,0
SHSCT,2018-05-25,Craigavon Area Hospital,42,50,2961,2730,1833
SHSCT,2018-05-25,Craigavon Psychiatric Unit,0,0,658,638,0
SHSCT,2018-05-25,Daisy Hill Hospital,0,0,1351,1185,0
SHSCT,2018-05-25,Lurgan Hospital,0,0,371,345,0
SHSCT,2018-05-25,South Tyrone Hospital,0,0,252,247,889
SHSCT,2018-05-25,St Luke's Hospital,0,0,168,130,0
SHSCT,2018-06-01,Craigavon Area Hospital,42,49,2961,2732,1884
SHSCT,2018-06-01,Craigavon Psychiatric Unit,0,0,658,637,0
SHSCT,2018-06-01,Daisy Hill Hospital,0,0,1351,1159,0
SHSCT,2018-06-01,Lurgan Hospital,0,0,371,332,0
SHSCT,2018-06-01,South Tyrone Hospital,0,0,252,233,980
SHSCT,2018-06-01,St Luke's Hospital,0,0,168,149,0
SHSCT,2018-06-08,Craigavon Area Hospital,42,43,2961,2727,1879
SHSCT,2018-06-08,Craigavon Psychiatric Unit,0,0,658,627,0
SHSCT,2018-06-08,Daisy Hill Hospital,0,0,1351,1171,0
SHSCT,2018-06-08,Lurgan Hospital,0,0,371,345,0
SHSCT,2018-06-08,South Tyrone Hospital,0,0,252,245,888
SHSCT,2018-06-08,St Luke's Hospital,0,0,168,143,0
SHSCT,2018-06-15,Craigavon Area Hospital,42,47,2961,2737,1826
SHSCT,2018-06-15,Craigavon Psychiatric Unit,0,0,658,634,0
SHSCT,2018-06-15,Daisy Hill Hospital,0,0,1351,1098,0
SHSCT,2018-06-15,Lurgan Hospital,0,0,371,341,0
SHSCT,2018-06-15,South Tyrone Hospital,0,0,252,241,828
SHSCT,2018-06-15,St Luke's Hospital,0,0,168,159,0
SHSCT,2018-06-22,Craigavon Area Hospital,42,37,2961,2763,1727
SHSCT,2018-06-22,Craigavon Psychiatric Unit,0,0,658,630,0
SHSCT,2018-06-22,Daisy Hill Hospital,0,0,1351,1159,0
SHSCT,2018-06-22,Lurgan Hospital,0,0,371,348,0
SHSCT,2018-06-22,South Tyrone Hospital,0,0,252,243,916
SHSCT,2018-06-22,St Luke's Hospital,0,0,168,164,0
SHSCT,2018-06-29,Craigavon Area Hospital,42,52,2961,2784,1832
SHSCT,2018-06-29,Craigavon Psychiatric Unit,0,0,658,642,0
SHSCT,2018-06-29,Daisy Hill Hospital,0,0,1348,1188,0
SHSCT,2018-06-29,Independent Hospital,0,0,0,1,0
SHSCT,2018-06-29,Lurgan Hospital,0,0,371,348,0
SHSCT,2018-06-29,South Tyrone Hospital,0,0,252,240,842
SHSCT,2018-06-29,St Luke's Hospital,0,0,168,159,0
SHSCT,2018-07-06,Craigavon Area Hospital,42,48,2966,2736,1597
SHSCT,2018-07-06,Craigavon Psychiatric Unit,0,0,658,648,0
SHSCT,2018-07-06,Daisy Hill Hospital,0,0,1351,1150,0
SHSCT,2018-07-06,Independent Hospital,0,0,0,4,0
SHSCT,2018-07-06,Lurgan Hospital,0,0,371,355,0
SHSCT,2018-07-06,South Tyrone Hospital,0,0,252,247,819
SHSCT,2018-07-06,St Luke's Hospital,0,0,168,155,0
SHSCT,2018-07-13,Craigavon Area Hospital,42,50,2962,2753,1646
SHSCT,2018-07-13,Craigavon Psychiatric Unit,0,0,658,645,0
SHSCT,2018-07-13,Daisy Hill Hospital,0,0,1351,1212,0
SHSCT,2018-07-13,Lurgan Hospital,0,0,371,348,0
SHSCT,2018-07-13,South Tyrone Hospital,0,0,252,245,666
SHSCT,2018-07-13,St Luke's Hospital,0,0,168,166,0
SHSCT,2018-07-20,Craigavon Area Hospital,42,50,2961,2705,1680
SHSCT,2018-07-20,Craigavon Psychiatric Unit,0,0,658,640,0
SHSCT,2018-07-20,Daisy Hill Hospital,0,0,1351,1172,0
SHSCT,2018-07-20,Lurgan Hospital,0,0,371,315,0
SHSCT,2018-07-20,South Tyrone Hospital,0,0,252,241,805
SHSCT,2018-07-20,St Luke's Hospital,0,0,168,166,0
SHSCT,2018-07-27,Craigavon Area Hospital,42,46,2961,2600,1650
SHSCT,2018-07-27,Craigavon Psychiatric Unit,0,0,658,654,0
SHSCT,2018-07-27,Daisy Hill Hospital,0,0,1351,1018,0
SHSCT,2018-07-27,Lurgan Hospital,0,0,371,330,0
SHSCT,2018-07-27,South Tyrone Hospital,0,0,252,238,778
SHSCT,2018-07-27,St Luke's Hospital,0,0,168,163,0
SHSCT,2018-08-03,Craigavon Area Hospital,42,51,2961,2623,1618
SHSCT,2018-08-03,Craigavon Psychiatric Unit,0,0,658,676,0
SHSCT,2018-08-03,Daisy Hill Hospital,0,0,1351,1094,0
SHSCT,2018-08-03,Lurgan Hospital,0,0,371,341,0
SHSCT,2018-08-03,South Tyrone Hospital,0,0,252,202,732
SHSCT,2018-08-03,St Luke's Hospital,0,0,168,157,0
SHSCT,2018-08-10,Craigavon Area Hospital,42,46,2961,2606,1620
SHSCT,2018-08-10,Craigavon Psychiatric Unit,0,0,658,664,0
SHSCT,2018-08-10,Daisy Hill Hospital,0,0,1351,1157,0
SHSCT,2018-08-10,Lurgan Hospital,0,0,371,292,0
SHSCT,2018-08-10,South Tyrone Hospital,0,0,252,233,724
SHSCT,2018-08-10,St Luke's Hospital,0,0,168,145,0
SHSCT,2018-08-17,Craigavon Area Hospital,42,31,2961,2606,1594
SHSCT,2018-08-17,Craigavon Psychiatric Unit,0,0,658,650,0
SHSCT,2018-08-17,Daisy Hill Hospital,0,0,1351,1232,0
SHSCT,2018-08-17,Lurgan Hospital,0,0,371,293,0
SHSCT,2018-08-17,South Tyrone Hospital,0,0,252,248,682
SHSCT,2018-08-17,St Luke's Hospital,0,0,168,128,0
SHSCT,2018-08-24,Craigavon Area Hospital,42,48,2961,2719,1676
SHSCT,2018-08-24,Craigavon Psychiatric Unit,0,0,658,654,0
SHSCT,2018-08-24,Daisy Hill Hospital,0,0,1351,1211,0
SHSCT,2018-08-24,Lurgan Hospital,0,0,371,342,0
SHSCT,2018-08-24,South Tyrone Hospital,0,0,252,244,710
SHSCT,2018-08-24,St Luke's Hospital,0,0,168,120,0
SHSCT,2018-08-31,Craigavon Area Hospital,42,47,2979,2639,1661
SHSCT,2018-08-31,Craigavon Psychiatric Unit,0,0,658,659,0
SHSCT,2018-08-31,Daisy Hill Hospital,0,0,1351,1166,0
SHSCT,2018-08-31,Lurgan Hospital,0,0,371,351,0
SHSCT,2018-08-31,South Tyrone Hospital,0,0,252,232,683
SHSCT,2018-08-31,St Luke's Hospital,0,0,168,114,0
SHSCT,2018-09-07,Craigavon Area Hospital,42,50,2962,2707,1708
SHSCT,2018-09-07,Craigavon Psychiatric Unit,0,0,658,637,0
SHSCT,2018-09-07,Daisy Hill Hospital,0,0,1351,1197,0
SHSCT,2018-09-07,Lurgan Hospital,0,0,371,344,0
SHSCT,2018-09-07,South Tyrone Hospital,0,0,252,217,703
SHSCT,2018-09-07,St Luke's Hospital,0,0,168,116,0
SHSCT,2018-09-14,Craigavon Area Hospital,42,46,2961,2699,1652
SHSCT,2018-09-14,Craigavon Psychiatric Unit,0,0,658,601,0
SHSCT,2018-09-14,Daisy Hill Hospital,0,0,1351,1195,0
SHSCT,2018-09-14,Lurgan Hospital,0,0,371,331,0
SHSCT,2018-09-14,South Tyrone Hospital,0,0,252,232,706
SHSCT,2018-09-14,St Luke's Hospital,0,0,168,123,0
SHSCT,2018-09-21,Craigavon Area Hospital,42,49,2979,2644,1665
SHSCT,2018-09-21,Craigavon Psychiatric Unit,0,0,658,604,0
SHSCT,2018-09-21,Daisy Hill Hospital,0,0,1351,1219,0
SHSCT,2018-09-21,Lurgan Hospital,0,0,371,336,0
SHSCT,2018-09-21,South Tyrone Hospital,0,0,252,250,719
SHSCT,2018-09-21,St Luke's Hospital,0,0,168,117,0
SHSCT,2018-09-28,Craigavon Area Hospital,42,48,2961,2756,1740
SHSCT,2018-09-28,Craigavon Psychiatric Unit,0,0,658,620,0
SHSCT,2018-09-28,Daisy Hill Hospital,0,0,1351,1224,0
SHSCT,2018-09-28,Lurgan Hospital,0,0,371,340,0
SHSCT,2018-09-28,South Tyrone Hospital,0,0,252,248,740
SHSCT,2018-09-28,St Luke's Hospital,0,0,168,115,0
SHSCT,2018-10-05,Craigavon Area Hospital,42,45,2961,2737,1751
SHSCT,2018-10-05,Craigavon Psychiatric Unit,0,0,658,622,0
SHSCT,2018-10-05,Daisy Hill Hospital,0,0,1351,1178,0
SHSCT,2018-10-05,Lurgan Hospital,0,0,371,346,0
SHSCT,2018-10-05,South Tyrone Hospital,0,0,252,234,755
SHSCT,2018-10-05,St Luke's Hospital,0,0,168,112,0
SHSCT,2018-10-12,Craigavon Area Hospital,42,52,2961,2786,1745
SHSCT,2018-10-12,Craigavon Psychiatric Unit,0,0,658,644,0
SHSCT,2018-10-12,Daisy Hill Hospital,0,0,1351,1178,0
SHSCT,2018-10-12,Lurgan Hospital,0,0,371,330,0
SHSCT,2018-10-12,South Tyrone Hospital,0,0,252,242,685
SHSCT,2018-10-12,St Luke's Hospital,0,0,168,112,0
SHSCT,2018-10-19,Craigavon Area Hospital,42,46,2981,2734,1725
SHSCT,2018-10-19,Craigavon Psychiatric Unit,0,0,658,606,0
SHSCT,2018-10-19,Daisy Hill Hospital,0,0,1351,1112,0
SHSCT,2018-10-19,Lurgan Hospital,0,0,371,327,0
SHSCT,2018-10-19,South Tyrone Hospital,0,0,252,248,681
SHSCT,2018-10-19,St Luke's Hospital,0,0,168,100,0
SHSCT,2018-10-26,Craigavon Area Hospital,42,50,2996,2805,1548
SHSCT,2018-10-26,Craigavon Psychiatric Unit,0,0,658,587,0
SHSCT,2018-10-26,Daisy Hill Hospital,0,0,1349,1166,0
SHSCT,2018-10-26,Lurgan Hospital,0,0,371,325,0
SHSCT,2018-10-26,South Tyrone Hospital,0,0,252,251,618
SHSCT,2018-10-26,St Luke's Hospital,0,0,168,103,0
SHSCT,2018-11-02,Craigavon Area Hospital,42,52,2990,2870,1740
SHSCT,2018-11-02,Craigavon Psychiatric Unit,0,0,658,611,0
SHSCT,2018-11-02,Daisy Hill Hospital,0,0,1351,1203,0
SHSCT,2018-11-02,Lurgan Hospital,0,0,371,352,0
SHSCT,2018-11-02,South Tyrone Hospital,0,0,252,248,664
SHSCT,2018-11-02,St Luke's Hospital,0,0,168,119,0
SHSCT,2018-11-09,Craigavon Area Hospital,42,48,2997,2914,1586
SHSCT,2018-11-09,Craigavon Psychiatric Unit,0,0,658,625,0
SHSCT,2018-11-09,Daisy Hill Hospital,0,0,1351,1190,0
SHSCT,2018-11-09,Lurgan Hospital,0,0,371,349,0
SHSCT,2018-11-09,South Tyrone Hospital,0,0,252,244,680
SHSCT,2018-11-09,St Luke's Hospital,0,0,168,120,0
SHSCT,2018-11-16,Craigavon Area Hospital,42,47,2999,2742,1754
SHSCT,2018-11-16,Craigavon Psychiatric Unit,0,0,658,636,0
SHSCT,2018-11-16,Daisy Hill Hospital,0,0,1351,1244,0
SHSCT,2018-11-16,Lurgan Hospital,0,0,371,326,0
SHSCT,2018-11-16,South Tyrone Hospital,0,0,252,232,653
SHSCT,2018-11-16,St Luke's Hospital,0,0,168,115,0
SHSCT,2018-11-23,Craigavon Area Hospital,42,46,2996,2812,1677
SHSCT,2018-11-23,Craigavon Psychiatric Unit,0,0,658,630,0
SHSCT,2018-11-23,Daisy Hill Hospital,0,0,1351,1252,0
SHSCT,2018-11-23,Lurgan Hospital,0,0,371,344,0
SHSCT,2018-11-23,South Tyrone Hospital,0,0,252,241,614
SHSCT,2018-11-23,St Luke's Hospital,0,0,168,111,0
SHSCT,2018-11-30,Craigavon Area Hospital,42,44,3064,2768,1758
SHSCT,2018-11-30,Craigavon Psychiatric Unit,0,0,658,544,0
SHSCT,2018-11-30,Daisy Hill Hospital,0,0,1351,1268,0
SHSCT,2018-11-30,Lurgan Hospital,0,0,371,326,0
SHSCT,2018-11-30,South Tyrone Hospital,0,0,252,243,639
SHSCT,2018-11-30,St Luke's Hospital,0,0,168,122,0
SHSCT,2018-12-07,Craigavon Area Hospital,42,44,3115,2898,1617
SHSCT,2018-12-07,Craigavon Psychiatric Unit,0,0,658,527,0
SHSCT,2018-12-07,Daisy Hill Hospital,0,0,1351,1224,0
SHSCT,2018-12-07,Lurgan Hospital,0,0,371,333,0
SHSCT,2018-12-07,South Tyrone Hospital,0,0,252,250,578
SHSCT,2018-12-07,St Luke's Hospital,0,0,168,126,0
SHSCT,2018-12-14,Craigavon Area Hospital,42,46,3138,2852,1670
SHSCT,2018-12-14,Craigavon Psychiatric Unit,0,0,658,545,0
SHSCT,2018-12-14,Daisy Hill Hospital,0,0,1351,1244,0
SHSCT,2018-12-14,Lurgan Hospital,0,0,371,340,0
SHSCT,2018-12-14,South Tyrone Hospital,0,0,252,242,599
SHSCT,2018-12-14,St Luke's Hospital,0,0,168,124,0
SHSCT,2018-12-21,Craigavon Area Hospital,42,41,3122,2493,1602
SHSCT,2018-12-21,Craigavon Psychiatric Unit,0,0,658,542,0
SHSCT,2018-12-21,Daisy Hill Hospital,0,0,1351,1048,0
SHSCT,2018-12-21,Lurgan Hospital,0,0,371,326,0
SHSCT,2018-12-21,South Tyrone Hospital,0,0,252,239,431
SHSCT,2018-12-21,St Luke's Hospital,0,0,168,122,0
SHSCT,2018-12-28,Craigavon Area Hospital,42,43,3119,2801,1705
SHSCT,2018-12-28,Craigavon Psychiatric Unit,0,0,658,556,0
SHSCT,2018-12-28,Daisy Hill Hospital,0,0,1351,1262,0
SHSCT,2018-12-28,Lurgan Hospital,0,0,371,345,0
SHSCT,2018-12-28,South Tyrone Hospital,0,0,252,236,549
SHSCT,2018-12-28,St Luke's Hospital,0,0,168,126,0
SHSCT,2019-01-04,Craigavon Area Hospital,42,47,3122,2943,1732
SHSCT,2019-01-04,Craigavon Psychiatric Unit,0,0,658,569,0
SHSCT,2019-01-04,Daisy Hill Hospital,0,0,1351,1276,0
SHSCT,2019-01-04,Independent Hospital,0,0,0,4,0
SHSCT,2019-01-04,Lurgan Hospital,0,0,371,339,0
SHSCT,2019-01-04,South Tyrone Hospital,0,0,252,218,555
SHSCT,2019-01-04,St Luke's Hospital,0,0,168,129,0
SHSCT,2019-01-11,Craigavon Area Hospital,42,47,3122,2867,1793
SHSCT,2019-01-11,Craigavon Psychiatric Unit,0,0,658,561,0
SHSCT,2019-01-11,Daisy Hill Hospital,0,0,1351,1309,0
SHSCT,2019-01-11,Lurgan Hospital,0,0,371,320,0
SHSCT,2019-01-11,South Tyrone Hospital,0,0,252,221,641
SHSCT,2019-01-11,St Luke's Hospital,0,0,168,124,0
SHSCT,2019-01-18,Craigavon Area Hospital,42,50,3122,2938,1711
SHSCT,2019-01-18,Craigavon Psychiatric Unit,0,0,658,578,0
SHSCT,2019-01-18,Daisy Hill Hospital,0,0,1351,1290,0
SHSCT,2019-01-18,Independent Hospital,0,0,0,7,0
SHSCT,2019-01-18,Lurgan Hospital,0,0,371,349,0
SHSCT,2019-01-18,South Tyrone Hospital,0,0,252,228,609
SHSCT,2019-01-18,St Luke's Hospital,0,0,168,121,0
SHSCT,2019-01-25,Craigavon Area Hospital,42,46,3122,3020,1741
SHSCT,2019-01-25,Craigavon Psychiatric Unit,0,0,658,575,0
SHSCT,2019-01-25,Daisy Hill Hospital,0,0,1351,1251,0
SHSCT,2019-01-25,Independent Hospital,0,0,0,22,0
SHSCT,2019-01-25,Lurgan Hospital,0,0,371,341,0
SHSCT,2019-01-25,South Tyrone Hospital,0,0,252,239,634
SHSCT,2019-01-25,St Luke's Hospital,0,0,168,114,0
SHSCT,2019-02-01,Craigavon Area Hospital,42,46,3122,3002,1701
SHSCT,2019-02-01,Craigavon Psychiatric Unit,0,0,658,570,0
SHSCT,2019-02-01,Daisy Hill Hospital,0,0,1351,1293,0
SHSCT,2019-02-01,Independent Hospital,0,0,0,25,0
SHSCT,2019-02-01,Lurgan Hospital,0,0,371,325,0
SHSCT,2019-02-01,South Tyrone Hospital,0,0,252,247,663
SHSCT,2019-02-01,St Luke's Hospital,0,0,168,128,0
SHSCT,2019-02-08,Craigavon Area Hospital,42,46,3116,3015,1844
SHSCT,2019-02-08,Craigavon Psychiatric Unit,0,0,658,572,0
SHSCT,2019-02-08,Daisy Hill Hospital,0,0,1351,1339,0
SHSCT,2019-02-08,Independent Hospital,0,0,0,53,0
SHSCT,2019-02-08,Lurgan Hospital,0,0,371,347,0
SHSCT,2019-02-08,South Tyrone Hospital,0,0,252,241,703
SHSCT,2019-02-08,St Luke's Hospital,0,0,168,127,0
SHSCT,2019-02-15,Craigavon Area Hospital,42,48,3122,2886,1686
SHSCT,2019-02-15,Craigavon Psychiatric Unit,0,0,658,618,0
SHSCT,2019-02-15,Daisy Hill Hospital,0,0,1351,1294,0
SHSCT,2019-02-15,Independent Hospital,0,0,0,98,0
SHSCT,2019-02-15,Lurgan Hospital,0,0,371,345,0
SHSCT,2019-02-15,South Tyrone Hospital,0,0,252,246,635
SHSCT,2019-02-15,St Luke's Hospital,0,0,168,124,0
SHSCT,2019-02-22,Craigavon Area Hospital,42,48,3122,2751,1717
SHSCT,2019-02-22,Craigavon Psychiatric Unit,0,0,658,643,0
SHSCT,2019-02-22,Daisy Hill Hospital,0,0,1351,1212,0
SHSCT,2019-02-22,Independent Hospital,0,0,0,64,0
SHSCT,2019-02-22,Lurgan Hospital,0,0,371,348,0
SHSCT,2019-02-22,South Tyrone Hospital,0,0,252,229,730
SHSCT,2019-02-22,St Luke's Hospital,0,0,168,132,0
SHSCT,2019-03-01,Craigavon Area Hospital,42,46,3122,2765,1787
SHSCT,2019-03-01,Craigavon Psychiatric Unit,0,0,658,630,0
SHSCT,2019-03-01,Daisy Hill Hospital,0,0,1351,1284,0
SHSCT,2019-03-01,Independent Hospital,0,0,0,46,0
SHSCT,2019-03-01,Lurgan Hospital,0,0,371,329,0
SHSCT,2019-03-01,South Tyrone Hospital,0,0,252,234,672
SHSCT,2019-03-01,St Luke's Hospital,0,0,168,125,0
SHSCT,2019-03-08,Craigavon Area Hospital,42,44,3122,2811,1740
SHSCT,2019-03-08,Craigavon Psychiatric Unit,0,0,658,642,0
SHSCT,2019-03-08,Daisy Hill Hospital,0,0,1351,1283,0
SHSCT,2019-03-08,Independent Hospital,0,0,0,49,0
SHSCT,2019-03-08,Lurgan Hospital,0,0,371,299,0
SHSCT,2019-03-08,South Tyrone Hospital,0,0,252,244,665
SHSCT,2019-03-08,St Luke's Hospital,0,0,168,124,0
SHSCT,2019-03-15,Craigavon Area Hospital,42,49,3122,2918,1797
SHSCT,2019-03-15,Craigavon Psychiatric Unit,0,0,658,649,0
SHSCT,2019-03-15,Daisy Hill Hospital,0,0,1351,1313,0
SHSCT,2019-03-15,Independent Hospital,0,0,0,51,0
SHSCT,2019-03-15,Lurgan Hospital,0,0,371,337,0
SHSCT,2019-03-15,South Tyrone Hospital,0,0,252,222,745
SHSCT,2019-03-15,St Luke's Hospital,0,0,168,127,0
SHSCT,2019-03-22,Craigavon Area Hospital,42,50,3122,2868,1700
SHSCT,2019-03-22,Craigavon Psychiatric Unit,0,0,658,658,0
SHSCT,2019-03-22,Daisy Hill Hospital,0,0,1351,1228,0
SHSCT,2019-03-22,Independent Hospital,0,0,0,63,0
SHSCT,2019-03-22,Lurgan Hospital,0,0,371,345,0
SHSCT,2019-03-22,South Tyrone Hospital,0,0,252,229,762
SHSCT,2019-03-22,St Luke's Hospital,0,0,168,131,0
SHSCT,2019-03-29,Craigavon Area Hospital,42,40,3119,2839,1755
SHSCT,2019-03-29,Craigavon Psychiatric Unit,0,0,658,635,0
SHSCT,2019-03-29,Daisy Hill Hospital,0,0,1351,1192,0
SHSCT,2019-03-29,Independent Hospital,0,0,0,33,0
SHSCT,2019-03-29,Lurgan Hospital,0,0,371,341,0
SHSCT,2019-03-29,South Tyrone Hospital,0,0,252,227,767
SHSCT,2019-03-29,St Luke's Hospital,0,0,168,120,0
SHSCT,2019-04-05,Craigavon Area Hospital,42,41,3139,2797,1831
SHSCT,2019-04-05,Craigavon Psychiatric Unit,0,0,658,656,0
SHSCT,2019-04-05,Daisy Hill Hospital,0,0,1351,1193,0
SHSCT,2019-04-05,Independent Hospital,0,0,0,14,0
SHSCT,2019-04-05,Lurgan Hospital,0,0,371,339,0
SHSCT,2019-04-05,South Tyrone Hospital,0,0,252,229,804
SHSCT,2019-04-05,St Luke's Hospital,0,0,168,117,0
SHSCT,2019-04-12,Craigavon Area Hospital,42,48,3139,2828,1744
SHSCT,2019-04-12,Craigavon Psychiatric Unit,0,0,658,639,0
SHSCT,2019-04-12,Daisy Hill Hospital,0,0,1351,1233,0
SHSCT,2019-04-12,Independent Hospital,0,0,0,22,0
SHSCT,2019-04-12,Lurgan Hospital,0,0,371,333,0
SHSCT,2019-04-12,South Tyrone Hospital,0,0,252,230,768
SHSCT,2019-04-12,St Luke's Hospital,0,0,168,124,0
SHSCT,2019-04-19,Craigavon Area Hospital,42,54,3136,2837,1745
SHSCT,2019-04-19,Craigavon Psychiatric Unit,0,0,658,649,0
SHSCT,2019-04-19,Daisy Hill Hospital,0,0,1351,1242,0
SHSCT,2019-04-19,Independent Hospital,0,0,0,1,0
SHSCT,2019-04-19,Lurgan Hospital,0,0,371,323,0
SHSCT,2019-04-19,South Tyrone Hospital,0,0,252,234,729
SHSCT,2019-04-19,St Luke's Hospital,0,0,168,111,0
SHSCT,2019-04-26,Craigavon Area Hospital,42,52,3136,2943,1767
SHSCT,2019-04-26,Craigavon Psychiatric Unit,0,0,658,663,0
SHSCT,2019-04-26,Daisy Hill Hospital,0,0,1351,1346,0
SHSCT,2019-04-26,Lurgan Hospital,0,0,371,351,0
SHSCT,2019-04-26,South Tyrone Hospital,0,0,252,243,707
SHSCT,2019-04-26,St Luke's Hospital,0,0,168,114,0
SHSCT,2019-05-03,Craigavon Area Hospital,42,49,3136,2952,1717
SHSCT,2019-05-03,Craigavon Psychiatric Unit,0,0,658,625,0
SHSCT,2019-05-03,Daisy Hill Hospital,0,0,1351,1264,0
SHSCT,2019-05-03,Lurgan Hospital,0,0,371,344,0
SHSCT,2019-05-03,South Tyrone Hospital,0,0,252,224,755
SHSCT,2019-05-03,St Luke's Hospital,0,0,168,119,0
SHSCT,2019-05-10,Craigavon Area Hospital,42,52,3136,2831,1688
SHSCT,2019-05-10,Craigavon Psychiatric Unit,0,0,658,615,0
SHSCT,2019-05-10,Daisy Hill Hospital,0,0,1351,1308,0
SHSCT,2019-05-10,Lurgan Hospital,0,0,371,352,0
SHSCT,2019-05-10,South Tyrone Hospital,0,0,252,212,747
SHSCT,2019-05-10,St Luke's Hospital,0,0,160,115,0
SHSCT,2019-05-17,Craigavon Area Hospital,42,38,3136,2854,1759
SHSCT,2019-05-17,Craigavon Psychiatric Unit,0,0,658,630,0
SHSCT,2019-05-17,Daisy Hill Hospital,0,0,1351,1297,0
SHSCT,2019-05-17,Lurgan Hospital,0,0,371,338,0
SHSCT,2019-05-17,South Tyrone Hospital,0,0,252,195,775
SHSCT,2019-05-17,St Luke's Hospital,0,0,112,112,0
SHSCT,2019-05-24,Craigavon Area Hospital,42,40,3136,2841,1709
SHSCT,2019-05-24,Craigavon Psychiatric Unit,0,0,658,620,0
SHSCT,2019-05-24,Daisy Hill Hospital,0,0,1351,1308,0
SHSCT,2019-05-24,Lurgan Hospital,0,0,371,323,0
SHSCT,2019-05-24,South Tyrone Hospital,0,0,252,202,736
SHSCT,2019-05-24,St Luke's Hospital,0,0,112,112,0
SHSCT,2019-05-31,Craigavon Area Hospital,42,48,3136,2902,1813
SHSCT,2019-05-31,Craigavon Psychiatric Unit,0,0,658,654,0
SHSCT,2019-05-31,Daisy Hill Hospital,0,0,1351,1382,0
SHSCT,2019-05-31,Lurgan Hospital,0,0,371,342,0
SHSCT,2019-05-31,South Tyrone Hospital,0,0,252,235,683
SHSCT,2019-05-31,St Luke's Hospital,0,0,112,108,0
SHSCT,2019-06-07,Craigavon Area Hospital,42,44,3136,2847,1701
SHSCT,2019-06-07,Craigavon Psychiatric Unit,0,0,658,654,0
SHSCT,2019-06-07,Daisy Hill Hospital,0,0,1351,1328,0
SHSCT,2019-06-07,Lurgan Hospital,0,0,371,340,0
SHSCT,2019-06-07,South Tyrone Hospital,0,0,252,197,752
SHSCT,2019-06-07,St Luke's Hospital,0,0,112,105,0
SHSCT,2019-06-14,Craigavon Area Hospital,42,43,3136,2865,1705
SHSCT,2019-06-14,Craigavon Psychiatric Unit,0,0,658,638,0
SHSCT,2019-06-14,Daisy Hill Hospital,0,0,1351,1146,0
SHSCT,2019-06-14,Lurgan Hospital,0,0,371,328,0
SHSCT,2019-06-14,South Tyrone Hospital,0,0,252,231,742
SHSCT,2019-06-14,St Luke's Hospital,0,0,112,99,0
SHSCT,2019-06-21,Craigavon Area Hospital,42,50,3136,2778,1772
SHSCT,2019-06-21,Craigavon Psychiatric Unit,0,0,658,655,0
SHSCT,2019-06-21,Daisy Hill Hospital,0,0,1351,1264,0
SHSCT,2019-06-21,Lurgan Hospital,0,0,371,325,0
SHSCT,2019-06-21,South Tyrone Hospital,0,0,252,244,755
SHSCT,2019-06-21,St Luke's Hospital,0,0,112,98,0
SHSCT,2019-06-28,Craigavon Area Hospital,42,45,3136,2644,1746
SHSCT,2019-06-28,Craigavon Psychiatric Unit,0,0,658,631,0
SHSCT,2019-06-28,Daisy Hill Hospital,0,0,1351,1246,0
SHSCT,2019-06-28,Lurgan Hospital,0,0,371,307,0
SHSCT,2019-06-28,South Tyrone Hospital,0,0,252,247,749
